observed_at,player,value,start_pct,ff_id
2026-08-19T23:21Z,carlos puga,4962579,70,
2026-08-19T23:21Z,cesar tarrega,9131344,80,
2026-08-19T23:21Z,david soria,22039978,95,
2026-08-19T23:21Z,denis suarez,2367084,50,
2026-08-19T23:21Z,diego ferrer,651339,,
2026-08-19T23:21Z,igor zubeldia,10346166,60,
2026-08-19T23:21Z,ionut radu,37095939,90,
2026-08-19T23:21Z,izan merino,5927091,70,
2026-08-19T23:21Z,jean ives valou,566181,20,
2026-08-19T23:21Z,johnny cardoso,5320779,30,
2026-08-19T23:21Z,jose alberto lopez,867231,,
2026-08-19T23:21Z,juan musso,4056137,10,
2026-08-19T23:21Z,karl etta eyong,24426515,50,
2026-08-19T23:21Z,kevin sanchez,842160,10,
2026-08-19T23:21Z,llorenç serred,533822,,
2026-08-19T23:21Z,manu bueno,742504,40,
2026-08-19T23:21Z,marko dmitrovic,39277920,95,
2026-08-19T23:21Z,omar el hilali,10098553,80,
2026-08-19T23:21Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:21Z,yuri berchiche,12311693,70,
2026-08-19T23:22Z,aitor paredes,5477677,70,
2026-08-19T23:22Z,alberto calatrava,927472,,
2026-08-19T23:22Z,antonio blanco,14590188,90,
2026-08-19T23:22Z,carlos espi,9774649,30,
2026-08-19T23:22Z,carlos puga,4962579,70,
2026-08-19T23:22Z,cesar tarrega,9131344,80,
2026-08-19T23:22Z,david soria,22039978,95,
2026-08-19T23:22Z,denis suarez,2367084,50,
2026-08-19T23:22Z,diego ferrer,651339,,
2026-08-19T23:22Z,igor zubeldia,10346166,60,
2026-08-19T23:22Z,ionut radu,37095939,90,
2026-08-19T23:22Z,izan merino,5927091,70,
2026-08-19T23:22Z,jean ives valou,566181,20,
2026-08-19T23:22Z,johnny cardoso,5320779,30,
2026-08-19T23:22Z,jose alberto lopez,867231,,
2026-08-19T23:22Z,juan musso,4056137,10,
2026-08-19T23:22Z,karl etta eyong,24426515,50,
2026-08-19T23:22Z,kevin sanchez,842160,10,
2026-08-19T23:22Z,llorenç serred,533822,,
2026-08-19T23:22Z,manu bueno,742504,40,
2026-08-19T23:22Z,marko dmitrovic,39277920,95,
2026-08-19T23:22Z,omar el hilali,10098553,80,
2026-08-19T23:22Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:22Z,yuri berchiche,12311693,70,
2026-08-19T23:23Z,aitor paredes,5477677,70,
2026-08-19T23:23Z,alberto calatrava,927472,,
2026-08-19T23:23Z,antonio blanco,14590188,90,
2026-08-19T23:23Z,carlos espi,9774649,30,
2026-08-19T23:23Z,carlos puga,4962579,70,
2026-08-19T23:23Z,cesar tarrega,9131344,80,
2026-08-19T23:23Z,david soria,22039978,95,
2026-08-19T23:23Z,denis suarez,2367084,50,
2026-08-19T23:23Z,diego ferrer,651339,,
2026-08-19T23:23Z,igor zubeldia,10346166,60,
2026-08-19T23:23Z,ionut radu,37095939,90,
2026-08-19T23:23Z,izan merino,5927091,70,
2026-08-19T23:23Z,jean ives valou,566181,20,
2026-08-19T23:23Z,johnny cardoso,5320779,30,
2026-08-19T23:23Z,jose alberto lopez,867231,,
2026-08-19T23:23Z,juan musso,4056137,10,
2026-08-19T23:23Z,karl etta eyong,24426515,50,
2026-08-19T23:23Z,kevin sanchez,842160,10,
2026-08-19T23:23Z,llorenç serred,533822,,
2026-08-19T23:23Z,manu bueno,742504,40,
2026-08-19T23:23Z,marko dmitrovic,39277920,95,
2026-08-19T23:23Z,omar el hilali,10098553,80,
2026-08-19T23:23Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:23Z,yuri berchiche,12311693,70,
2026-08-19T23:23Z,aitor paredes,5477677,70,
2026-08-19T23:23Z,alberto calatrava,927472,,
2026-08-19T23:23Z,antonio blanco,14590188,90,
2026-08-19T23:23Z,carlos espi,9774649,30,
2026-08-19T23:23Z,carlos puga,4962579,70,
2026-08-19T23:23Z,cesar tarrega,9131344,80,
2026-08-19T23:23Z,david soria,22039978,95,
2026-08-19T23:23Z,denis suarez,2367084,50,
2026-08-19T23:23Z,diego ferrer,651339,,
2026-08-19T23:23Z,igor zubeldia,10346166,60,
2026-08-19T23:23Z,ionut radu,37095939,90,
2026-08-19T23:23Z,izan merino,5927091,70,
2026-08-19T23:23Z,jean ives valou,566181,20,
2026-08-19T23:23Z,johnny cardoso,5320779,30,
2026-08-19T23:23Z,jose alberto lopez,867231,,
2026-08-19T23:23Z,juan musso,4056137,10,
2026-08-19T23:23Z,karl etta eyong,24426515,50,
2026-08-19T23:23Z,kevin sanchez,842160,10,
2026-08-19T23:23Z,llorenç serred,533822,,
2026-08-19T23:23Z,manu bueno,742504,40,
2026-08-19T23:23Z,marko dmitrovic,39277920,95,
2026-08-19T23:23Z,omar el hilali,10098553,80,
2026-08-19T23:23Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:23Z,yuri berchiche,12311693,70,
2026-08-19T23:24Z,aitor paredes,5477677,70,
2026-08-19T23:24Z,alberto calatrava,927472,,
2026-08-19T23:24Z,antonio blanco,14590188,90,
2026-08-19T23:24Z,carlos espi,9774649,30,
2026-08-19T23:24Z,carlos puga,4962579,70,
2026-08-19T23:24Z,cesar tarrega,9131344,80,
2026-08-19T23:24Z,david soria,22039978,95,
2026-08-19T23:24Z,denis suarez,2367084,50,
2026-08-19T23:24Z,diego ferrer,651339,,
2026-08-19T23:24Z,igor zubeldia,10346166,60,
2026-08-19T23:24Z,ionut radu,37095939,90,
2026-08-19T23:24Z,izan merino,5927091,70,
2026-08-19T23:24Z,jean ives valou,566181,20,
2026-08-19T23:24Z,johnny cardoso,5320779,30,
2026-08-19T23:24Z,jose alberto lopez,867231,,
2026-08-19T23:24Z,juan musso,4056137,10,
2026-08-19T23:24Z,karl etta eyong,24426515,50,
2026-08-19T23:24Z,kevin sanchez,842160,10,
2026-08-19T23:24Z,llorenç serred,533822,,
2026-08-19T23:24Z,manu bueno,742504,40,
2026-08-19T23:24Z,marko dmitrovic,39277920,95,
2026-08-19T23:24Z,omar el hilali,10098553,80,
2026-08-19T23:24Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:24Z,yuri berchiche,12311693,70,
2026-08-19T23:25Z,aitor paredes,5477677,70,
2026-08-19T23:25Z,alberto calatrava,927472,,
2026-08-19T23:25Z,antonio blanco,14590188,90,
2026-08-19T23:25Z,carlos espi,9774649,30,
2026-08-19T23:25Z,carlos puga,4962579,70,
2026-08-19T23:25Z,cesar tarrega,9131344,80,
2026-08-19T23:25Z,david soria,22039978,95,
2026-08-19T23:25Z,denis suarez,2367084,50,
2026-08-19T23:25Z,diego ferrer,651339,,
2026-08-19T23:25Z,igor zubeldia,10346166,60,
2026-08-19T23:25Z,ionut radu,37095939,90,
2026-08-19T23:25Z,izan merino,5927091,70,
2026-08-19T23:25Z,jean ives valou,566181,20,
2026-08-19T23:25Z,johnny cardoso,5320779,30,
2026-08-19T23:25Z,jose alberto lopez,867231,,
2026-08-19T23:25Z,juan musso,4056137,10,
2026-08-19T23:25Z,karl etta eyong,24426515,50,
2026-08-19T23:25Z,kevin sanchez,842160,10,
2026-08-19T23:25Z,llorenç serred,533822,,
2026-08-19T23:25Z,manu bueno,742504,40,
2026-08-19T23:25Z,marko dmitrovic,39277920,95,
2026-08-19T23:25Z,omar el hilali,10098553,80,
2026-08-19T23:25Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:25Z,yuri berchiche,12311693,70,
2026-08-19T23:26Z,aitor paredes,5477677,70,
2026-08-19T23:26Z,alberto calatrava,927472,,
2026-08-19T23:26Z,antonio blanco,14590188,90,
2026-08-19T23:26Z,carlos espi,9774649,30,
2026-08-19T23:26Z,carlos puga,4962579,70,
2026-08-19T23:26Z,cesar tarrega,9131344,80,
2026-08-19T23:26Z,david soria,22039978,95,
2026-08-19T23:26Z,denis suarez,2367084,50,
2026-08-19T23:26Z,diego ferrer,651339,,
2026-08-19T23:26Z,igor zubeldia,10346166,60,
2026-08-19T23:26Z,ionut radu,37095939,90,
2026-08-19T23:26Z,izan merino,5927091,70,
2026-08-19T23:26Z,jean ives valou,566181,20,
2026-08-19T23:26Z,johnny cardoso,5320779,30,
2026-08-19T23:26Z,jose alberto lopez,867231,,
2026-08-19T23:26Z,juan musso,4056137,10,
2026-08-19T23:26Z,karl etta eyong,24426515,50,
2026-08-19T23:26Z,kevin sanchez,842160,10,
2026-08-19T23:26Z,llorenç serred,533822,,
2026-08-19T23:26Z,manu bueno,742504,40,
2026-08-19T23:26Z,marko dmitrovic,39277920,95,
2026-08-19T23:26Z,omar el hilali,10098553,80,
2026-08-19T23:26Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:26Z,yuri berchiche,12311693,70,
2026-08-19T23:28Z,aitor paredes,5477677,70,
2026-08-19T23:28Z,alberto calatrava,927472,,
2026-08-19T23:28Z,antonio blanco,14590188,90,
2026-08-19T23:28Z,carlos espi,9774649,30,
2026-08-19T23:28Z,carlos puga,4962579,70,
2026-08-19T23:28Z,cesar tarrega,9131344,80,
2026-08-19T23:28Z,david soria,22039978,95,
2026-08-19T23:28Z,denis suarez,2367084,50,
2026-08-19T23:28Z,diego ferrer,651339,,
2026-08-19T23:28Z,igor zubeldia,10346166,60,
2026-08-19T23:28Z,ionut radu,37095939,90,
2026-08-19T23:28Z,izan merino,5927091,70,
2026-08-19T23:28Z,jean ives valou,566181,20,
2026-08-19T23:28Z,johnny cardoso,5320779,30,
2026-08-19T23:28Z,jose alberto lopez,867231,,
2026-08-19T23:28Z,juan musso,4056137,10,
2026-08-19T23:28Z,karl etta eyong,24426515,50,
2026-08-19T23:28Z,kevin sanchez,842160,10,
2026-08-19T23:28Z,llorenç serred,533822,,
2026-08-19T23:28Z,manu bueno,742504,40,
2026-08-19T23:28Z,marko dmitrovic,39277920,95,
2026-08-19T23:28Z,omar el hilali,10098553,80,
2026-08-19T23:28Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:28Z,yuri berchiche,12311693,70,
2026-08-19T23:34Z,aitor paredes,5477677,70,
2026-08-19T23:34Z,alberto calatrava,927472,,
2026-08-19T23:34Z,antonio blanco,14590188,90,
2026-08-19T23:34Z,carlos espi,9774649,30,
2026-08-19T23:34Z,carlos puga,4962579,70,
2026-08-19T23:34Z,cesar tarrega,9131344,80,
2026-08-19T23:34Z,david soria,22039978,95,
2026-08-19T23:34Z,denis suarez,2367084,50,
2026-08-19T23:34Z,diego ferrer,651339,,
2026-08-19T23:34Z,igor zubeldia,10346166,60,
2026-08-19T23:34Z,ionut radu,37095939,90,
2026-08-19T23:34Z,izan merino,5927091,70,
2026-08-19T23:34Z,jean ives valou,566181,20,
2026-08-19T23:34Z,johnny cardoso,5320779,30,
2026-08-19T23:34Z,jose alberto lopez,867231,,
2026-08-19T23:34Z,juan musso,4056137,10,
2026-08-19T23:34Z,karl etta eyong,24426515,50,
2026-08-19T23:34Z,kevin sanchez,842160,10,
2026-08-19T23:34Z,llorenç serred,533822,,
2026-08-19T23:34Z,manu bueno,742504,40,
2026-08-19T23:34Z,marko dmitrovic,39277920,95,
2026-08-19T23:34Z,omar el hilali,10098553,80,
2026-08-19T23:34Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:34Z,yuri berchiche,12311693,70,
2026-08-19T23:43Z,aitor paredes,5477677,70,
2026-08-19T23:43Z,alberto calatrava,927472,,
2026-08-19T23:43Z,antonio blanco,14590188,90,
2026-08-19T23:43Z,carlos espi,9774649,30,
2026-08-19T23:43Z,carlos puga,4962579,70,
2026-08-19T23:43Z,cesar tarrega,9131344,80,
2026-08-19T23:43Z,david soria,22039978,95,
2026-08-19T23:43Z,denis suarez,2367084,50,
2026-08-19T23:43Z,diego ferrer,651339,,
2026-08-19T23:43Z,igor zubeldia,10346166,60,
2026-08-19T23:43Z,ionut radu,37095939,90,
2026-08-19T23:43Z,izan merino,5927091,70,
2026-08-19T23:43Z,jean ives valou,566181,20,
2026-08-19T23:43Z,johnny cardoso,5320779,30,
2026-08-19T23:43Z,jose alberto lopez,867231,,
2026-08-19T23:43Z,juan musso,4056137,10,
2026-08-19T23:43Z,karl etta eyong,24426515,50,
2026-08-19T23:43Z,kevin sanchez,842160,10,
2026-08-19T23:43Z,llorenç serred,533822,,
2026-08-19T23:43Z,manu bueno,742504,40,
2026-08-19T23:43Z,marko dmitrovic,39277920,95,
2026-08-19T23:43Z,omar el hilali,10098553,80,
2026-08-19T23:43Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:43Z,yuri berchiche,12311693,70,
2026-08-19T23:44Z,aitor paredes,5477677,70,
2026-08-19T23:44Z,alberto calatrava,927472,,
2026-08-19T23:44Z,antonio blanco,14590188,90,
2026-08-19T23:44Z,carlos espi,9774649,30,
2026-08-19T23:44Z,carlos puga,4962579,70,
2026-08-19T23:44Z,cesar tarrega,9131344,80,
2026-08-19T23:44Z,david soria,22039978,95,
2026-08-19T23:44Z,denis suarez,2367084,50,
2026-08-19T23:44Z,diego ferrer,651339,,
2026-08-19T23:44Z,igor zubeldia,10346166,60,
2026-08-19T23:44Z,ionut radu,37095939,90,
2026-08-19T23:44Z,izan merino,5927091,70,
2026-08-19T23:44Z,jean ives valou,566181,20,
2026-08-19T23:44Z,johnny cardoso,5320779,30,
2026-08-19T23:44Z,jose alberto lopez,867231,,
2026-08-19T23:44Z,juan musso,4056137,10,
2026-08-19T23:44Z,karl etta eyong,24426515,50,
2026-08-19T23:44Z,kevin sanchez,842160,10,
2026-08-19T23:44Z,llorenç serred,533822,,
2026-08-19T23:44Z,manu bueno,742504,40,
2026-08-19T23:44Z,marko dmitrovic,39277920,95,
2026-08-19T23:44Z,omar el hilali,10098553,80,
2026-08-19T23:44Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:44Z,yuri berchiche,12311693,70,
2026-08-19T23:44Z,aitor paredes,5477677,70,
2026-08-19T23:44Z,alberto calatrava,927472,,
2026-08-19T23:44Z,antonio blanco,14590188,90,
2026-08-19T23:44Z,carlos espi,9774649,30,
2026-08-19T23:44Z,carlos puga,4962579,70,
2026-08-19T23:44Z,cesar tarrega,9131344,80,
2026-08-19T23:44Z,david soria,22039978,95,
2026-08-19T23:44Z,denis suarez,2367084,50,
2026-08-19T23:44Z,diego ferrer,651339,,
2026-08-19T23:44Z,igor zubeldia,10346166,60,
2026-08-19T23:44Z,ionut radu,37095939,90,
2026-08-19T23:44Z,izan merino,5927091,70,
2026-08-19T23:44Z,jean ives valou,566181,20,
2026-08-19T23:44Z,johnny cardoso,5320779,30,
2026-08-19T23:44Z,jose alberto lopez,867231,,
2026-08-19T23:44Z,juan musso,4056137,10,
2026-08-19T23:44Z,karl etta eyong,24426515,50,
2026-08-19T23:44Z,kevin sanchez,842160,10,
2026-08-19T23:44Z,llorenç serred,533822,,
2026-08-19T23:44Z,manu bueno,742504,40,
2026-08-19T23:44Z,marko dmitrovic,39277920,95,
2026-08-19T23:44Z,omar el hilali,10098553,80,
2026-08-19T23:44Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:44Z,yuri berchiche,12311693,70,
2026-08-19T23:51Z,aitor paredes,5477677,70,
2026-08-19T23:51Z,alberto calatrava,927472,,
2026-08-19T23:51Z,antonio blanco,14590188,90,
2026-08-19T23:51Z,carlos espi,9774649,30,
2026-08-19T23:51Z,carlos puga,4962579,70,
2026-08-19T23:51Z,cesar tarrega,9131344,80,
2026-08-19T23:51Z,david soria,22039978,95,
2026-08-19T23:51Z,denis suarez,2367084,50,
2026-08-19T23:51Z,diego ferrer,651339,,
2026-08-19T23:51Z,igor zubeldia,10346166,60,
2026-08-19T23:51Z,ionut radu,37095939,90,
2026-08-19T23:51Z,izan merino,5927091,70,
2026-08-19T23:51Z,jean ives valou,566181,20,
2026-08-19T23:51Z,johnny cardoso,5320779,30,
2026-08-19T23:51Z,jose alberto lopez,867231,,
2026-08-19T23:51Z,juan musso,4056137,10,
2026-08-19T23:51Z,karl etta eyong,24426515,50,
2026-08-19T23:51Z,kevin sanchez,842160,10,
2026-08-19T23:51Z,llorenç serred,533822,,
2026-08-19T23:51Z,manu bueno,742504,40,
2026-08-19T23:51Z,marko dmitrovic,39277920,95,
2026-08-19T23:51Z,omar el hilali,10098553,80,
2026-08-19T23:51Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:51Z,yuri berchiche,12311693,70,
2026-08-19T23:52Z,aitor paredes,5477677,70,
2026-08-19T23:52Z,alberto calatrava,927472,,
2026-08-19T23:52Z,antonio blanco,14590188,90,
2026-08-19T23:52Z,carlos espi,9774649,30,
2026-08-19T23:52Z,carlos puga,4962579,70,
2026-08-19T23:52Z,cesar tarrega,9131344,80,
2026-08-19T23:52Z,david soria,22039978,95,
2026-08-19T23:52Z,denis suarez,2367084,50,
2026-08-19T23:52Z,diego ferrer,651339,,
2026-08-19T23:52Z,igor zubeldia,10346166,60,
2026-08-19T23:52Z,ionut radu,37095939,90,
2026-08-19T23:52Z,izan merino,5927091,70,
2026-08-19T23:52Z,jean ives valou,566181,20,
2026-08-19T23:52Z,johnny cardoso,5320779,30,
2026-08-19T23:52Z,jose alberto lopez,867231,,
2026-08-19T23:52Z,juan musso,4056137,10,
2026-08-19T23:52Z,karl etta eyong,24426515,50,
2026-08-19T23:52Z,kevin sanchez,842160,10,
2026-08-19T23:52Z,llorenç serred,533822,,
2026-08-19T23:52Z,manu bueno,742504,40,
2026-08-19T23:52Z,marko dmitrovic,39277920,95,
2026-08-19T23:52Z,omar el hilali,10098553,80,
2026-08-19T23:52Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:52Z,yuri berchiche,12311693,70,
2026-08-19T23:53Z,aitor paredes,5477677,70,
2026-08-19T23:53Z,alberto calatrava,927472,,
2026-08-19T23:53Z,antonio blanco,14590188,90,
2026-08-19T23:53Z,carlos espi,9774649,30,
2026-08-19T23:53Z,carlos puga,4962579,70,
2026-08-19T23:53Z,cesar tarrega,9131344,80,
2026-08-19T23:53Z,david soria,22039978,95,
2026-08-19T23:53Z,denis suarez,2367084,50,
2026-08-19T23:53Z,diego ferrer,651339,,
2026-08-19T23:53Z,igor zubeldia,10346166,60,
2026-08-19T23:53Z,ionut radu,37095939,90,
2026-08-19T23:53Z,izan merino,5927091,70,
2026-08-19T23:53Z,jean ives valou,566181,20,
2026-08-19T23:53Z,johnny cardoso,5320779,30,
2026-08-19T23:53Z,jose alberto lopez,867231,,
2026-08-19T23:53Z,juan musso,4056137,10,
2026-08-19T23:53Z,karl etta eyong,24426515,50,
2026-08-19T23:53Z,kevin sanchez,842160,10,
2026-08-19T23:53Z,llorenç serred,533822,,
2026-08-19T23:53Z,manu bueno,742504,40,
2026-08-19T23:53Z,marko dmitrovic,39277920,95,
2026-08-19T23:53Z,omar el hilali,10098553,80,
2026-08-19T23:53Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:53Z,yuri berchiche,12311693,70,
2026-08-19T23:53Z,aitor paredes,5477677,70,
2026-08-19T23:53Z,alberto calatrava,927472,,
2026-08-19T23:53Z,antonio blanco,14590188,90,
2026-08-19T23:53Z,carlos espi,9774649,30,
2026-08-19T23:53Z,carlos puga,4962579,70,
2026-08-19T23:53Z,cesar tarrega,9131344,80,
2026-08-19T23:53Z,david soria,22039978,95,
2026-08-19T23:53Z,denis suarez,2367084,50,
2026-08-19T23:53Z,diego ferrer,651339,,
2026-08-19T23:53Z,igor zubeldia,10346166,60,
2026-08-19T23:53Z,ionut radu,37095939,90,
2026-08-19T23:53Z,izan merino,5927091,70,
2026-08-19T23:53Z,jean ives valou,566181,20,
2026-08-19T23:53Z,johnny cardoso,5320779,30,
2026-08-19T23:53Z,jose alberto lopez,867231,,
2026-08-19T23:53Z,juan musso,4056137,10,
2026-08-19T23:53Z,karl etta eyong,24426515,50,
2026-08-19T23:53Z,kevin sanchez,842160,10,
2026-08-19T23:53Z,llorenç serred,533822,,
2026-08-19T23:53Z,manu bueno,742504,40,
2026-08-19T23:53Z,marko dmitrovic,39277920,95,
2026-08-19T23:53Z,omar el hilali,10098553,80,
2026-08-19T23:53Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:53Z,yuri berchiche,12311693,70,
2026-08-19T23:54Z,aitor paredes,5477677,70,
2026-08-19T23:54Z,alberto calatrava,927472,,
2026-08-19T23:54Z,antonio blanco,14590188,90,
2026-08-19T23:54Z,carlos espi,9774649,30,
2026-08-19T23:54Z,carlos puga,4962579,70,
2026-08-19T23:54Z,cesar tarrega,9131344,80,
2026-08-19T23:54Z,david soria,22039978,95,
2026-08-19T23:54Z,denis suarez,2367084,50,
2026-08-19T23:54Z,diego ferrer,651339,,
2026-08-19T23:54Z,igor zubeldia,10346166,60,
2026-08-19T23:54Z,ionut radu,37095939,90,
2026-08-19T23:54Z,izan merino,5927091,70,
2026-08-19T23:54Z,jean ives valou,566181,20,
2026-08-19T23:54Z,johnny cardoso,5320779,30,
2026-08-19T23:54Z,jose alberto lopez,867231,,
2026-08-19T23:54Z,juan musso,4056137,10,
2026-08-19T23:54Z,karl etta eyong,24426515,50,
2026-08-19T23:54Z,kevin sanchez,842160,10,
2026-08-19T23:54Z,llorenç serred,533822,,
2026-08-19T23:54Z,manu bueno,742504,40,
2026-08-19T23:54Z,marko dmitrovic,39277920,95,
2026-08-19T23:54Z,omar el hilali,10098553,80,
2026-08-19T23:54Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:54Z,yuri berchiche,12311693,70,
2026-08-19T23:57Z,aitor paredes,5477677,70,
2026-08-19T23:57Z,alberto calatrava,927472,,
2026-08-19T23:57Z,antonio blanco,14590188,90,
2026-08-19T23:57Z,carlos espi,9774649,30,
2026-08-19T23:57Z,carlos puga,4962579,70,
2026-08-19T23:57Z,cesar tarrega,9131344,80,
2026-08-19T23:57Z,david soria,22039978,95,
2026-08-19T23:57Z,denis suarez,2367084,50,
2026-08-19T23:57Z,diego ferrer,651339,,
2026-08-19T23:57Z,igor zubeldia,10346166,60,
2026-08-19T23:57Z,ionut radu,37095939,90,
2026-08-19T23:57Z,izan merino,5927091,80,
2026-08-19T23:57Z,jean ives valou,566181,20,
2026-08-19T23:57Z,johnny cardoso,5320779,30,
2026-08-19T23:57Z,jose alberto lopez,867231,,
2026-08-19T23:57Z,juan musso,4056137,5,
2026-08-19T23:57Z,karl etta eyong,24426515,50,
2026-08-19T23:57Z,kevin sanchez,842160,10,
2026-08-19T23:57Z,llorenç serred,533822,,
2026-08-19T23:57Z,manu bueno,742504,40,
2026-08-19T23:57Z,marko dmitrovic,39277920,95,
2026-08-19T23:57Z,omar el hilali,10098553,80,
2026-08-19T23:57Z,pierre-emerick aubameyang,38507025,90,
2026-08-19T23:57Z,yuri berchiche,12311693,70,
2026-08-20T06:36Z,aitor paredes,5477677,70,
2026-08-20T06:36Z,alberto calatrava,927472,,
2026-08-20T06:36Z,antonio blanco,14590188,90,
2026-08-20T06:36Z,carlos espi,9774649,30,
2026-08-20T06:36Z,carlos puga,4962579,70,
2026-08-20T06:36Z,cesar tarrega,9131344,80,
2026-08-20T06:36Z,david soria,22039978,95,
2026-08-20T06:36Z,denis suarez,2367084,50,
2026-08-20T06:36Z,diego ferrer,651339,,
2026-08-20T06:36Z,igor zubeldia,10346166,60,
2026-08-20T06:36Z,ionut radu,37095939,90,
2026-08-20T06:36Z,izan merino,5927091,80,
2026-08-20T06:36Z,jean ives valou,566181,20,
2026-08-20T06:36Z,johnny cardoso,5320779,30,
2026-08-20T06:36Z,jose alberto lopez,867231,,
2026-08-20T06:36Z,juan musso,4056137,5,
2026-08-20T06:36Z,karl etta eyong,24426515,50,
2026-08-20T06:36Z,kevin sanchez,842160,10,
2026-08-20T06:36Z,llorenç serred,533822,,
2026-08-20T06:36Z,manu bueno,742504,40,
2026-08-20T06:36Z,marko dmitrovic,39277920,95,
2026-08-20T06:36Z,omar el hilali,10098553,80,
2026-08-20T06:36Z,pierre-emerick aubameyang,38507025,90,
2026-08-20T06:36Z,yuri berchiche,12311693,70,
2026-08-20T06:37Z,aitor paredes,5477677,70,
2026-08-20T06:37Z,alberto calatrava,927472,,
2026-08-20T06:37Z,antonio blanco,14590188,90,
2026-08-20T06:37Z,carlos espi,9774649,30,
2026-08-20T06:37Z,carlos puga,4962579,70,
2026-08-20T06:37Z,cesar tarrega,9131344,80,
2026-08-20T06:37Z,david soria,22039978,95,
2026-08-20T06:37Z,denis suarez,2367084,50,
2026-08-20T06:37Z,diego ferrer,651339,,
2026-08-20T06:37Z,igor zubeldia,10346166,60,
2026-08-20T06:37Z,ionut radu,37095939,90,
2026-08-20T06:37Z,izan merino,5927091,80,
2026-08-20T06:37Z,jean ives valou,566181,20,
2026-08-20T06:37Z,johnny cardoso,5320779,30,
2026-08-20T06:37Z,jose alberto lopez,867231,,
2026-08-20T06:37Z,juan musso,4056137,5,
2026-08-20T06:37Z,karl etta eyong,24426515,50,
2026-08-20T06:37Z,kevin sanchez,842160,10,
2026-08-20T06:37Z,llorenç serred,533822,,
2026-08-20T06:37Z,manu bueno,742504,40,
2026-08-20T06:37Z,marko dmitrovic,39277920,95,
2026-08-20T06:37Z,omar el hilali,10098553,80,
2026-08-20T06:37Z,pierre-emerick aubameyang,38507025,90,
2026-08-20T06:37Z,yuri berchiche,12311693,70,
2026-08-20T06:37Z,aitor paredes,5477677,70,
2026-08-20T06:37Z,alberto calatrava,927472,,
2026-08-20T06:37Z,antonio blanco,14590188,90,
2026-08-20T06:37Z,carlos espi,9774649,30,
2026-08-20T06:37Z,carlos puga,4962579,70,
2026-08-20T06:37Z,cesar tarrega,9131344,80,
2026-08-20T06:37Z,david soria,22039978,95,
2026-08-20T06:37Z,denis suarez,2367084,50,
2026-08-20T06:37Z,diego ferrer,651339,,
2026-08-20T06:37Z,igor zubeldia,10346166,60,
2026-08-20T06:37Z,ionut radu,37095939,90,
2026-08-20T06:37Z,izan merino,5927091,80,
2026-08-20T06:37Z,jean ives valou,566181,20,
2026-08-20T06:37Z,johnny cardoso,5320779,30,
2026-08-20T06:37Z,jose alberto lopez,867231,,
2026-08-20T06:37Z,juan musso,4056137,5,
2026-08-20T06:37Z,karl etta eyong,24426515,50,
2026-08-20T06:37Z,kevin sanchez,842160,10,
2026-08-20T06:37Z,llorenç serred,533822,,
2026-08-20T06:37Z,manu bueno,742504,40,
2026-08-20T06:37Z,marko dmitrovic,39277920,95,
2026-08-20T06:37Z,omar el hilali,10098553,80,
2026-08-20T06:37Z,pierre-emerick aubameyang,38507025,90,
2026-08-20T06:37Z,yuri berchiche,12311693,70,
2026-08-20T06:42Z,aitor paredes,5477677,70,
2026-08-20T06:42Z,alberto calatrava,927472,,
2026-08-20T06:42Z,antonio blanco,14590188,90,
2026-08-20T06:42Z,carlos espi,9774649,30,
2026-08-20T06:42Z,carlos puga,4962579,70,
2026-08-20T06:42Z,cesar tarrega,9131344,80,
2026-08-20T06:42Z,david soria,22039978,95,
2026-08-20T06:42Z,denis suarez,2367084,50,
2026-08-20T06:42Z,diego ferrer,651339,,
2026-08-20T06:42Z,igor zubeldia,10346166,60,
2026-08-20T06:42Z,ionut radu,37095939,90,
2026-08-20T06:42Z,izan merino,5927091,80,
2026-08-20T06:42Z,jean ives valou,566181,20,
2026-08-20T06:42Z,johnny cardoso,5320779,30,
2026-08-20T06:42Z,jose alberto lopez,867231,,
2026-08-20T06:42Z,juan musso,4056137,5,
2026-08-20T06:42Z,karl etta eyong,24426515,50,
2026-08-20T06:42Z,kevin sanchez,842160,10,
2026-08-20T06:42Z,llorenç serred,533822,,
2026-08-20T06:42Z,manu bueno,742504,40,
2026-08-20T06:42Z,marko dmitrovic,39277920,95,
2026-08-20T06:42Z,omar el hilali,10098553,80,
